Date,Equal Weight,Shrinkage Risk Parity,cDCC Risk Parity,Shrinkage Minimum Variance,cDCC Minimum Variance
2023-01-12,1.0643484963421166,1.0375310520765069,1.031844478967471,1.0211439778961755,1.0037546958440606
2023-01-13,1.0487114341755837,1.0245047085239951,1.020395731311738,1.008021904839095,0.9965419404037792
2023-01-17,1.0447722357068887,1.0216746504474181,1.017942829587967,1.0042807984341557,0.9937150738732119
2023-01-18,1.0448388397340376,1.0248930793997366,1.0208187463921248,1.0122354918860994,0.9994827425077719
2023-01-19,1.0456853643463695,1.0246683553010192,1.0201923468979432,1.0089004980690286,0.9987104544011094
2023-01-20,1.0491392058418132,1.026750340113164,1.0230769052993685,1.0085786314057037,1.0002378039000084
2023-01-23,1.0599818409989124,1.035364611094804,1.0319611942723532,1.0152163554275484,1.0082169269901304
2023-01-24,1.0710225524598178,1.0457433095535382,1.0419598612770966,1.0267294439319476,1.019008139147574
2023-01-25,1.0676745315019245,1.0425389575638115,1.0389831290885956,1.0234689536524737,1.0170191048381738
2023-01-26,1.0634072594499224,1.0383339044421456,1.0350978821646464,1.0181582910699993,1.0114381079113848
2023-01-27,1.0658298425657877,1.040222310740105,1.0369982923292835,1.020943962910228,1.0140500847497518
2023-01-30,1.0588818909130604,1.0359540940962981,1.0328067882907734,1.0192534556875732,1.0129176015205217
2023-01-31,1.0662608599787544,1.0392454820720567,1.0350557787026446,1.0198105983831662,1.0113170502881637
2023-02-01,1.0666268594074682,1.0401518543483144,1.035289545470208,1.0217943821912872,1.012690703981196
2023-02-02,1.0652458359367287,1.0399124778331914,1.0348782446190703,1.0203103054983378,1.007406499614062
2023-02-03,1.0515768687085383,1.0306588761056243,1.0259241783558315,1.0142094128946904,1.0000758813611568
2023-02-06,1.0640506481678513,1.0394534823079187,1.0346256424341365,1.0226153246516638,1.0091799986691055
2023-02-07,1.0699418948914274,1.0424268675580723,1.0380500351194861,1.0239726290957312,1.0114287611887158
2023-02-08,1.0589543935265384,1.0341956034336817,1.0307885370338838,1.0170169976649328,1.0068466011511619
2023-02-09,1.0586136442588663,1.0337148209274845,1.0298638486430765,1.0145934738782785,1.0033836560234908
2023-02-10,1.0577571257163567,1.0327751372135832,1.0298039056326602,1.0139216639752924,1.0059583063082278
2023-02-13,1.059388495415853,1.0330911568605259,1.029792723852205,1.0130547875346851,1.002765327893782
2023-02-14,1.0669996841794196,1.0400091358898333,1.0369251245389757,1.0190032878581412,1.0099845393722624
2023-02-15,1.0689283840043131,1.0413603593786462,1.0375721585107953,1.019719948121381,1.0087147650133113
2023-02-16,1.0697618012581618,1.0419699199563552,1.0385824578163814,1.02090043364043,1.0108883371907178
2023-02-17,1.0674702760106798,1.0397538716059656,1.0357140288897875,1.0203354195748762,1.0083801048106966
2023-02-21,1.0594214108817221,1.0336499344566272,1.0303239410180858,1.0148574552574512,1.005228769430451
2023-02-22,1.0614649854000624,1.036404328670053,1.0316766026011,1.019380191877293,1.0050640864753637
2023-02-24,1.05126013327773,1.030442363666218,1.0267690299566283,1.0173560037196663,1.0056100142230167
2023-02-27,1.0643961250445237,1.040277835060788,1.0359767583101311,1.0256730372485034,1.011443349670018
2023-02-28,1.0660756464752896,1.0421819583582212,1.038131685182366,1.0266713994845953,1.0132982757866713
2023-03-01,1.0660559578893931,1.041595640966056,1.0377306788730645,1.0236796570312332,1.0137056700442162
2023-03-02,1.065039710827197,1.0403698796036536,1.036770709340478,1.0220332175424345,1.0132338721739418
2023-03-03,1.075548822118772,1.0473222448693784,1.0439034192757626,1.0270273868735103,1.0192348729726401
2023-03-06,1.0738810601871036,1.046471185498039,1.043938526121672,1.0262595964980883,1.020196645631356
2023-03-07,1.0633844898504,1.040107427781605,1.0367110803662476,1.0244788331740227,1.0152772750481749
2023-03-08,1.0687325390262834,1.0435682950612863,1.039745881759077,1.0265329025019045,1.016388275377379
2023-03-09,1.0614761918442215,1.0395223990753846,1.0357185638927984,1.0268587931247293,1.0183703702275817
2023-03-10,1.0566114520703425,1.038279304658854,1.0335110562892937,1.0294152643045902,1.0197214036273836
2023-03-13,1.0541767708095713,1.0395018811951287,1.0339025208800847,1.0317609752272772,1.0226191996810172
2023-03-14,1.0422865060400477,1.0316445682836661,1.02593206894953,1.0231490228085869,1.012300344380303
2023-03-15,1.0437765585300203,1.0348238351375396,1.0267490991429054,1.0312221582115637,1.0163823441968272
2023-03-16,1.0322084526302573,1.0242699783871438,1.016773489754428,1.0183472730353045,1.00653543897286
2023-03-17,1.033909347987035,1.0273422937727337,1.01890378244478,1.0230125127185228,1.0141380281270154
2023-03-20,1.0319994031392927,1.0246508155424112,1.0163949251060742,1.017061177271776,1.0083084950599024
2023-03-22,1.0355293458633543,1.0288744888548975,1.020685532400515,1.0255003461661,1.0184181781787636
2023-03-23,1.0317294516524722,1.0259545530842962,1.0176324088451787,1.022503215557565,1.0172389753374311
2023-03-24,1.0285067019791507,1.0236904573751597,1.0151416307975167,1.0209413552200994,1.0135649199316301
2023-03-27,1.027432973735516,1.020635786051309,1.0137583961416183,1.0154205813288115,1.011200904504542
2023-03-28,1.0316741280243422,1.0254292228287643,1.0186313048972402,1.0202461683724275,1.0180699010001781
2023-03-29,1.03760821834699,1.0306827800029674,1.0240524272476776,1.0237421327273746,1.0210858720822733
2023-03-30,1.0543546776376511,1.0420105307613912,1.0354682478309325,1.0318526597090545,1.029975815529721
2023-03-31,1.0652846843499926,1.0505118270976288,1.0433804758783325,1.0393776306075668,1.0346913239702442
2023-04-03,1.0712256604858694,1.0550641148923825,1.0489145697013518,1.0461411825271776,1.0415627987229574
2023-04-04,1.066950873216815,1.0521198281446382,1.0458656741040422,1.0444608495498824,1.0405765756706484
2023-04-05,1.0589130436406426,1.0457147388440406,1.0390803666259976,1.039105257533013,1.0332039564506015
2023-04-06,1.0573525227443186,1.0432719114418565,1.0365873308366238,1.0356304295248138,1.0288478921777042
2023-04-11,1.070555877959844,1.053024385527912,1.0461370709917317,1.0426045387989942,1.0364171907349249
2023-04-12,1.0750447110017345,1.0560226520205462,1.048788257600497,1.0442646543676726,1.0379903338054361
2023-04-13,1.0767723238581095,1.0569774714366171,1.0500622407234124,1.0436300783917327,1.0398227885935392
2023-04-14,1.0721724236980856,1.0540175092121562,1.0473118874894773,1.0419505410210224,1.0375671030472176
2023-04-17,1.0774741996618158,1.0565388977883732,1.0497989654373885,1.0428194673034352,1.0384121285245251
2023-04-18,1.0813886999125395,1.0601399406552308,1.0535547200642807,1.046979085424678,1.0422326609022459
2023-04-19,1.0753727636663353,1.0563746282319941,1.0499695809350398,1.0449877703365436,1.0401099645282454
2023-04-20,1.0777122389374294,1.0594309603068879,1.0527543772867545,1.0498175194462394,1.0441353047646
2023-04-21,1.073035583213264,1.0556583611923986,1.049021160337951,1.0464316541422427,1.0401862430529596
2023-04-24,1.0743575772516294,1.0563083349439182,1.0495520300032108,1.0475027838236117,1.0402695711514562
2023-04-25,1.0718069953998102,1.0575064571509825,1.0501867969735583,1.0537587871662593,1.0438588483392504
2023-04-26,1.0630655428193265,1.0507781458167567,1.0438559864691606,1.048742811522102,1.0376984468981114
2023-04-27,1.0669005107078147,1.052489259456802,1.0458152226757322,1.0463752791236733,1.0387000331748975
2023-04-28,1.077726406599062,1.06255580105931,1.0559236683597761,1.056807515561357,1.0487548064178682
2023-05-02,1.0850993217394707,1.0708803369211741,1.0629185903725151,1.0677042898968736,1.058307441252561
2023-05-09,1.0831441983232415,1.0691671599419714,1.0610541456774014,1.065600597971022,1.0583963930163638
2023-05-10,1.0866836568970277,1.073064497208557,1.0644374073738725,1.0706057749268698,1.0607046554667254
2023-05-11,1.0757335099579368,1.065736976448359,1.0568639591397364,1.0660083249963137,1.0548544361183136
2023-05-12,1.071426011115204,1.062414761620311,1.0539034699888121,1.0632544031211968,1.0527392500251074
2023-05-15,1.0825300911347633,1.0700674379252297,1.0619877763795642,1.0695581142514168,1.05978924549254
2023-05-16,1.0794403378904833,1.069264399591987,1.0610987284013533,1.0705963257460869,1.0611939158707673
2023-05-17,1.0853034936578425,1.073037011684768,1.0651214693297741,1.0717181610535487,1.0633795826737154
2023-05-18,1.0887806404377744,1.0748959973124652,1.066631862576913,1.0724734764286483,1.064117083304251
2023-05-19,1.0955891688330492,1.0801542116642413,1.0718361904651414,1.0764075688725288,1.0680732228465448
2023-05-22,1.0913593542825968,1.0773864072869481,1.06927362840818,1.0746377294182872,1.066079771634542
2023-05-23,1.0937230654832357,1.0787912119044187,1.0698298934717432,1.0758575565137378,1.064312410036079
2023-05-24,1.0856972733306454,1.072505131255186,1.0633687730081298,1.0718106404314383,1.058143751634919
2023-05-25,1.0849418328707912,1.0711891279880312,1.062056853674357,1.0699971925555425,1.0559956480762522
2023-05-26,1.094152650961045,1.0775470046679443,1.0687968955307607,1.0742616914795269,1.0610835953506217
2023-05-30,1.0969497080326789,1.0816231966548582,1.0723720227201614,1.0811491502844572,1.0664099785514045
2023-05-31,1.090996998752033,1.0782588621064693,1.0689028282813597,1.0791859294166397,1.0648317979857371
2023-06-01,1.0936371924816823,1.0790781834846108,1.0698463872962216,1.0773537059499427,1.0653544307293357
2023-06-02,1.1018609645684878,1.0841955762160433,1.0752619304790492,1.0785712510072678,1.0695382418644879
2023-06-05,1.1097250392188232,1.0901289945855575,1.0811072318273258,1.084430402926571,1.0748081402467315
2023-06-06,1.106851744661795,1.0874752052423666,1.0787059823627927,1.0812492065951131,1.0731619370883818
2023-06-07,1.1052611366844454,1.0853162450415215,1.0765793207218506,1.0770516071291603,1.0695998697627636
2023-06-08,1.1096211635001263,1.0886456250870875,1.079604048664416,1.0800001299115332,1.0717940327465556
2023-06-09,1.1064787669401823,1.0875795420144267,1.0790562406520026,1.080137481028975,1.0748626289957144
2023-06-12,1.1085214564529322,1.089732187823318,1.0807759748565378,1.0827183244620677,1.0761913313269114
2023-06-13,1.1098690555142792,1.089430673548296,1.0809682802182214,1.0799461206477659,1.074520606067926
2023-06-14,1.1198396763515417,1.0972743023687623,1.0885273463728917,1.0854759665489258,1.0824194554276574
2023-06-15,1.1244095998477885,1.1006099579729611,1.0923509041768105,1.0890094047414196,1.0865651064845472
2023-06-16,1.1293956087935373,1.1055928281779097,1.0971505434564188,1.0925509484861569,1.0921734046027913
2023-06-20,1.1330726825950903,1.1096041111952788,1.1006140626052838,1.0982342508262464,1.0946131804117085
2023-06-21,1.1278997772932418,1.1060027613645023,1.0971844955642462,1.0967377965707081,1.0907990844524476
2023-06-22,1.124422588554002,1.1036257822295856,1.0949813080617807,1.09451067011124,1.091010788888108
2023-06-23,1.1272116867507376,1.1064267588259338,1.096881220376431,1.0987826998456725,1.0917288752286163
2023-06-26,1.1326020340144043,1.1107047342116574,1.1009094718121923,1.1027731819442972,1.0942554463738303
2023-06-27,1.1327044233051924,1.1102313219071185,1.100946548486501,1.101981698961937,1.0944242930773205
2023-06-28,1.1407408907020504,1.1170274274866774,1.107107557417771,1.1093276981626636,1.1000876758688036
2023-06-29,1.1389342664637014,1.1143956364045728,1.1047659815508724,1.1048571777708693,1.097323221435329
2023-06-30,1.1471118212321223,1.1196451691542566,1.1100921786719393,1.1072459558980787,1.1006097423749877
2023-07-03,1.1494279816313524,1.121306741209636,1.1117135451070135,1.1079033749022449,1.1017069031960092
2023-07-05,1.147416973289385,1.1197656448791093,1.1101862709021253,1.1068924837680691,1.100816190097046
2023-07-06,1.136443894981742,1.1118413522732713,1.102304001861114,1.1013436574203828,1.0956027241474133
2023-07-07,1.1346702264181017,1.108204528188032,1.0988822087295869,1.09545321377753,1.0906915684245955
2023-07-10,1.1280985377955028,1.1025756729567586,1.0931034728806392,1.0915656790003792,1.0862543063842744
2023-07-11,1.1287465478631227,1.1025186803314828,1.0933639929217671,1.0900952832542006,1.085917734692409
2023-07-12,1.1344990449307741,1.1058409074166637,1.096654741573422,1.0905893798123765,1.0862650967929122
2023-07-13,1.1323562453839922,1.103966767031781,1.0948069134050942,1.0889576478272152,1.0833681996580498
2023-07-14,1.1294008498780805,1.1024664415552696,1.0931860204003117,1.0884129493667007,1.0834498272796946
2023-07-18,1.1339092966867585,1.1056110502827488,1.0962043297419877,1.0900093946170477,1.0851702765015696
2023-07-19,1.1408404231579894,1.1112327139651141,1.101661679616048,1.0947267053503653,1.089567819984661
2023-07-20,1.1388207328213251,1.1096657140106154,1.100279428571641,1.0930616746173047,1.0884302213774284
2023-07-21,1.1403001114393656,1.1102530392017163,1.100979690616484,1.0932159429095265,1.0882790593204883
2023-07-24,1.1570727351717336,1.12343021599588,1.1142104130602717,1.1039262870333728,1.0988671605010505
2023-07-25,1.155529106462181,1.1211107674741811,1.1120437423689007,1.1003373688049913,1.0956311081037526
2023-07-26,1.1544843731552052,1.1212057432591724,1.1121856339268936,1.1012766676340338,1.0972059798466767
2023-07-27,1.1460650893403692,1.115280860703344,1.106194776148999,1.0969564664301894,1.0937530736670893
2023-07-28,1.1383695265520235,1.107578805421456,1.0988628616475367,1.089426753231094,1.0860143900451311
2023-07-31,1.1556732054192922,1.117723132350902,1.1087768505084403,1.0954038194894602,1.0914383580490086
2023-08-01,1.1587004646032302,1.1200924480623269,1.1110887066949426,1.0980382948169636,1.0938285917569277
2023-08-02,1.1524692858346965,1.1159924199443685,1.1067306364010734,1.0969309175835646,1.0923183550298377
2023-08-03,1.1515725274184634,1.1132294446163036,1.1041623538191756,1.0928238375526855,1.0887118576037351
2023-08-04,1.1492061517180905,1.1115178588464683,1.1021390730500977,1.0925888077588501,1.0872617167239174
2023-08-07,1.1462353945621517,1.1098703461218662,1.1008727240842284,1.0923743688148493,1.0879484020276218
2023-08-08,1.1499117439558408,1.1144004279912263,1.1050282668479416,1.0985958834664447,1.0929466943564585
2023-08-09,1.155372551070575,1.1179334242716843,1.1084769384814375,1.0997052726643382,1.0936402046982574
2023-08-10,1.1588461571672268,1.1210329213870742,1.1117311643234247,1.1029541541667744,1.0988245222469275
2023-08-14,1.1560321866056538,1.1175691649348922,1.1083702287020056,1.0991941319001055,1.0960637243862958
2023-08-15,1.1522545352977989,1.1159744024050127,1.106560968280506,1.0990863664987065,1.09585016034692
2023-08-16,1.1474196770781304,1.1121079916071208,1.1025883444615616,1.0967412536968109,1.0934998161329357
2023-08-17,1.149285352830808,1.1130557902811034,1.1034017993151857,1.0972639427265258,1.093264148469096
2023-08-18,1.1464836839084795,1.1113952906862765,1.1016252070063586,1.0963072690895506,1.0915358225875027
2023-08-21,1.1415699930915626,1.1072458144121495,1.0977659016084946,1.0920608655737685,1.0887769518794532
2023-08-22,1.1510492694286587,1.1145435832779618,1.104821413758707,1.0982054094231837,1.094870815243077
2023-08-23,1.1569364394159525,1.1190835053901242,1.1093280973631874,1.1023163661023194,1.0985065761012356
2023-08-24,1.146974954329734,1.1123843199050227,1.1023794557614377,1.0976593468536384,1.0932033625255648
2023-08-25,1.154269594846073,1.1167498615969909,1.1071073478884477,1.100612204388048,1.096900616107976
2023-08-29,1.1657593680789404,1.1254906263916602,1.115935871998271,1.1075104112844436,1.104539281214401
2023-08-30,1.1637492904210212,1.1235424912735374,1.1140474621787164,1.10576098437712,1.103129386087004
2023-08-31,1.1678322121492166,1.1272122098055657,1.117272076830234,1.1085962620366783,1.1049716444889304
2023-09-01,1.164366514773141,1.1243288744668167,1.1146901897642234,1.1060435088129252,1.1032643022718245
2023-09-05,1.1671188075417789,1.1264063426251305,1.1167152324014722,1.1081301371470036,1.1056594429364655
2023-09-06,1.1710828736798875,1.129191767510885,1.119378166785516,1.1103942133650786,1.1075756937162577
2023-09-07,1.1700263901672803,1.1286823338744754,1.1187785795031748,1.110802695136159,1.1076726680801128
2023-09-08,1.1663203154840553,1.1257973687043437,1.1160046803768895,1.1080850973087688,1.1053464811159637
2023-09-11,1.1681110047421643,1.1245342639795217,1.114925724512646,1.1037062421287096,1.1015531022188407
2023-09-12,1.1655507112148096,1.1229290874992888,1.1131417155841485,1.1032241003404661,1.0999904474189501
2023-09-13,1.1674512413933609,1.1240679409154393,1.1141592309076194,1.1027677541603655,1.0997787428476657
2023-09-14,1.1769243440583048,1.1305642073585012,1.1208579943152686,1.1065784157306042,1.104024808366494
2023-09-15,1.1730101783467748,1.1279738128848753,1.1182484888233721,1.105032176747195,1.1022621573593483
2023-09-19,1.1696531840083542,1.1251529030026832,1.1154469420511914,1.1018363815174186,1.0995373217825033
2023-09-20,1.1699900298151218,1.1254744883787602,1.1156134886982956,1.1019064334989006,1.0997548984343564
2023-09-21,1.1624022880526428,1.1202389793013687,1.1101089171241012,1.099065700975202,1.09640737815944
2023-09-22,1.1580506379740139,1.1166968895385356,1.1065007240824039,1.0961758448537193,1.092933313226831
2023-09-25,1.1579480649600227,1.1161884889861802,1.1062186230706161,1.0953518300618965,1.0930194133239626
2023-09-26,1.152871223480321,1.1132443672006285,1.1029758872185593,1.095303498939608,1.091591559656911
2023-09-27,1.150826948232065,1.1111622850656802,1.101183139767206,1.0941739373917563,1.0906919807963231
2023-09-28,1.1523002330668048,1.1101698300338136,1.100406409271812,1.0912744134463206,1.0877304072462026
2023-09-29,1.1555754089192911,1.113493698222135,1.1035401592726644,1.0950748246260054,1.0909128933769219
2023-10-02,1.146724087130991,1.106389282695477,1.0963508602715328,1.0895728384803431,1.0853988175648333
2023-10-03,1.1363668137217295,1.097804547229913,1.0882661733715548,1.0817741650284471,1.0781010522178387
2023-10-04,1.1274031963680489,1.0896638510166676,1.0807592855589947,1.074209112840647,1.072945395348444
2023-10-05,1.1296507729198915,1.0930690071477513,1.0833644770619983,1.0794408560141673,1.0760856503077376
2023-10-06,1.1318621237780542,1.093997134273978,1.0841809821261512,1.0783771820677022,1.0740274253810431
2023-10-10,1.1326332352876727,1.0961604986674531,1.085643147843133,1.080291227570896,1.0743831222373947
2023-10-11,1.1389027125101625,1.1004247852927245,1.089978452644191,1.0829122337616846,1.0774951325752027
2023-10-12,1.1371651030902061,1.1006500482417705,1.0898151399943459,1.0839932880878678,1.0778294147068859
2023-10-13,1.140855653827607,1.1026816315926125,1.0930164107722167,1.0842069277406343,1.0807556592293162
2023-10-16,1.1370498092768497,1.0973194491580387,1.08828227170164,1.0762086854965676,1.074312204966578
2023-10-17,1.1375058494037442,1.0977129316389704,1.0879775752820253,1.0772587708914096,1.0732487337585064
2023-10-18,1.1319836727306782,1.0940528851670983,1.0843148358684918,1.0756271860272384,1.0714523565581475
2023-10-19,1.1274712358749537,1.0899732314821369,1.080497245997658,1.0719316938891035,1.0681435281527853
2023-10-20,1.123634163014357,1.0872401628475736,1.07803662768885,1.0709508034716242,1.0679351873724134
2023-10-23,1.1231212118256635,1.0864875284263598,1.0776164416230314,1.0707057924958254,1.0690119357606211
2023-10-24,1.1285395730221681,1.0905871905469247,1.0815585118384838,1.0734053606764389,1.0718128853099054
2023-10-25,1.122080648818423,1.0867445171648684,1.0774204318271072,1.0722375852412633,1.0696223760164443
2023-10-26,1.1210089200611524,1.0856615985842173,1.076775299956392,1.0714266693353274,1.070578455414247
2023-10-27,1.127481175195521,1.0912293068468228,1.0817133450325769,1.0775350469777436,1.0751654364667709
2023-10-30,1.1222542931680206,1.0853630633118692,1.0762973409498249,1.0696611546556067,1.0681626162164626
2023-10-31,1.1221765991808585,1.0850623735581466,1.0752867514360769,1.069176896391311,1.0668923984030991
2023-11-01,1.142111657361625,1.1000886050532312,1.090781835261296,1.0831467075864327,1.0829391738551661
2023-11-02,1.1535270874358878,1.1083542142314569,1.098744546360506,1.0877580390050134,1.0875165461243301
2023-11-06,1.1491428084480657,1.1074694977747004,1.0971265943982278,1.088508820687826,1.08534722125867
2023-11-07,1.1493052496306024,1.1078649499467164,1.0976831737231478,1.0897108421569326,1.0875908054191163
2023-11-08,1.148279044176778,1.1081344439178655,1.0984157869796272,1.0903311451511142,1.0893668526915021
2023-11-09,1.148160165187184,1.1069394317368648,1.0973086059909352,1.0863963163124184,1.0863550125755665
2023-11-10,1.1520076761587004,1.1100297199863804,1.1005753943294907,1.090369045796105,1.0898282004840887
2023-11-13,1.1540534917119174,1.1105187115149886,1.1012669012850502,1.0897900728073109,1.0895861093842871
2023-11-14,1.1754593662198285,1.125849973245854,1.1164080705073656,1.0996427904722434,1.1001332689675791
2023-11-15,1.1736269612758066,1.1275832777903712,1.1169205243630427,1.1029546697100607,1.0994672413159843
2023-11-16,1.1745989003754238,1.1290191028550622,1.1187941792892935,1.1053213620792661,1.1034780981502361
2023-11-17,1.177701480414535,1.1311276817686138,1.1208659175068068,1.1054153096573873,1.1032218016227848
2023-11-20,1.1782372811687793,1.1306547055609302,1.1203682551867369,1.1034284668579013,1.1006681175778046
2023-11-21,1.1678237524687765,1.1247161049402756,1.114417745581061,1.0994513238627743,1.0962028750260404
2023-11-22,1.1675142153346345,1.1238787480952424,1.1132568888355914,1.0990927623490547,1.0955948974687115
2023-11-24,1.1752340689805345,1.1280499350723063,1.1178714477593448,1.1014477631799566,1.099342492515274
2023-11-27,1.1779658087682892,1.131072526237174,1.1207411050419656,1.104859095887794,1.1028428679834785
2023-11-28,1.1761670787959235,1.1296361821803567,1.1193695597484428,1.1032346132231605,1.1007739407489898
2023-11-29,1.1732612140114165,1.1282395864942887,1.1177061708105502,1.1019458774145583,1.0991501457388397
2023-11-30,1.170368936935327,1.126508787359686,1.1156925955893235,1.1013759311587938,1.098107377260986
2023-12-01,1.1830684732097982,1.1345967084250248,1.124718368423545,1.1054670955292638,1.1057270569583817
2023-12-04,1.1688504686587577,1.1250030524131485,1.1141753047039737,1.0994236984634829,1.09697433979105
2023-12-05,1.17391912952595,1.1291876039148534,1.118506654855836,1.1036572897846302,1.1019246908006253
2023-12-06,1.1721500818568942,1.1296863929738519,1.118616125595048,1.1056095572394642,1.1038410374938092
2023-12-07,1.1719412606436999,1.1266668305689047,1.116148767499248,1.1008537845402435,1.09993893428735
2023-12-08,1.1509360915875406,1.1098998617132678,1.098871301773961,1.086232889634719,1.0826970580025665
2023-12-11,1.1551121469045784,1.1123626067751966,1.1012357037286775,1.0889035596546717,1.0851020310337876
2023-12-12,1.1621921147639833,1.118748111977825,1.1079264136797475,1.0946403875546393,1.0917542504534725
2023-12-13,1.170935087750301,1.1260858240554266,1.1157912129704233,1.099333193510873,1.0981834533156685
2023-12-14,1.1674803491828367,1.1223716486938045,1.1114677270973978,1.0934409085310346,1.0916168140459395
2023-12-15,1.1656487021903856,1.1217906013291732,1.110223788791048,1.094410642279472,1.0903070176847163
2023-12-18,1.163091142454409,1.119058980363192,1.1080905601084192,1.0902999016589365,1.087869100833766
2023-12-19,1.1718424153458,1.1256309113349976,1.115001366653794,1.094198489949506,1.092608095423966
2023-12-20,1.181084364047551,1.1359928194388058,1.1247190905532742,1.1062245713005703,1.104034508196278
2023-12-21,1.1801884037838035,1.1337495684146086,1.1233236251471315,1.101461653709129,1.1004415861743733
2023-12-22,1.17098032762616,1.1261380904905345,1.1151694538356016,1.0953188913842737,1.0930508673855228
2023-12-27,1.1802460223778244,1.1337822619000586,1.122457347073401,1.1025647718483405,1.099903264924533
2023-12-28,1.1728716167507602,1.1296173985439968,1.1173880179620141,1.1007640184655396,1.0957307229529416
2023-12-29,1.1683859101727463,1.1262827769678718,1.1139318035819479,1.098904771369451,1.0935002282277293
2024-01-04,1.1728132817988315,1.128497645856208,1.116090264089135,1.0991792206199293,1.0947616894299643
2024-01-05,1.1855932327988186,1.1396093560249216,1.1273787679724052,1.1104147331449152,1.1070862785788806
2024-01-09,1.1809621702389383,1.1389987980301837,1.1267365157401812,1.1114714182228593,1.1085069049790348
2024-01-10,1.1824662378372424,1.1382359120881818,1.1261442475195587,1.1102160055887527,1.1084150254140905
2024-01-11,1.1940017863213583,1.1479431232422161,1.1356509395442926,1.1198826861002358,1.1176194211641428
2024-01-12,1.1941459193177903,1.148102960343459,1.1357601019760095,1.1201390094705008,1.1184174690292608
2024-01-16,1.1910889994330656,1.1463810175996745,1.1338602439427565,1.1196417026559218,1.1181535522190853
2024-01-17,1.1902232749035797,1.1445270212316192,1.1320842667198352,1.1183795641104493,1.116490789420807
2024-01-18,1.199941597679094,1.150515661491739,1.1382170914017604,1.1210167479690687,1.1210541035234647
2024-01-19,1.2051634431679041,1.1538607850833986,1.1417352738484905,1.1235854859478855,1.1253718897520997
2024-01-22,1.207871804781895,1.1568220527266293,1.1448352686201804,1.1281636301186644,1.1307487607970728
2024-01-23,1.2069697446211851,1.1560237638273176,1.1442773315154786,1.1266250247591716,1.130172250423368
2024-01-24,1.2092428545668878,1.1550948000331518,1.1436534694529505,1.1237375894104182,1.1275419798818505
2024-01-25,1.2103312054989037,1.154722607565635,1.143360678426203,1.1220304604495381,1.125724996827334
2024-01-26,1.2112656581339636,1.155113848799175,1.1438910755999758,1.1217665392527099,1.1253493722902717
2024-01-29,1.2171644126709773,1.1591253266978552,1.1477334845489349,1.1249093132828387,1.1286856677175394
2024-01-30,1.213548923280847,1.1566716222066284,1.1452812343273062,1.122787722814252,1.1266442772590144
2024-01-31,1.2099544249291059,1.1552808547381281,1.143138533705281,1.1236392465128875,1.1236652723921483
2024-02-01,1.2074631894559547,1.1531102666152033,1.140853358081517,1.1204342885990142,1.120782793782343
2024-02-02,1.1992204011827887,1.1490180119564124,1.1371455942729158,1.1189399462969543,1.1228419761461244
2024-02-05,1.2044951208253025,1.1516321799296259,1.1401030069781362,1.120715380437934,1.125421713053754
2024-02-06,1.2077458975971176,1.1524941375720439,1.1412249201953637,1.1192044272634936,1.123611631812051
2024-02-07,1.2033785449192027,1.1498778827685412,1.138819788898377,1.1171415360251935,1.1234747030949999
2024-02-08,1.2066409897260386,1.1519725125489593,1.1412069659415913,1.1179915129487752,1.1257273618571109
2024-02-09,1.2135826194604482,1.1566135871819452,1.145965736498192,1.1217390404826673,1.1303132427594416
2024-02-13,1.2053841003239678,1.1511913741864754,1.1406747601338785,1.1187975870472562,1.1272943317357145
2024-02-14,1.2159376368863617,1.1573910985823357,1.1466996704673604,1.122254305037144,1.1304158937295803
2024-02-15,1.2214517921420713,1.1595956687416256,1.1491994852662843,1.1204548995946595,1.1294667533189804
2024-02-16,1.2190384575687283,1.1577407078467394,1.1475979476940001,1.1177520698646612,1.1273866135352493
2024-02-20,1.2208909209778915,1.1593688291940885,1.1489720147609013,1.119478407601972,1.127295643934366
2024-02-21,1.2199013617931762,1.1583530419111083,1.1482215333228614,1.1180781901352612,1.1270558476869519
2024-02-22,1.2290265399893412,1.1649335819522197,1.1552280338541865,1.1219653624427963,1.1341793475341553
2024-02-26,1.2272608052613538,1.1651266217320706,1.15559731341272,1.1243171201075006,1.1370114972494345
2024-02-27,1.2297517043952206,1.1662317064943444,1.1569525151504072,1.1244536750298126,1.1377304223980078
2024-02-28,1.2270372731084087,1.1650660906378636,1.1555982681114132,1.1248713442376068,1.1375764103464325
2024-02-29,1.2288719121777536,1.1650472510024386,1.1554714151278402,1.123616558404,1.13632148183225
2024-03-01,1.233362516906707,1.16724244790313,1.1580573982813989,1.1225766706771934,1.137282469027614
2024-03-04,1.2344680543265525,1.16935936191322,1.1600248449093213,1.1254524894573592,1.1407129986507025
2024-03-05,1.2365035485516631,1.17159459436899,1.1615456228398526,1.1284265975085468,1.1414624863770295
2024-03-06,1.2397081663988077,1.173706760688595,1.1639535089689006,1.129192378534629,1.1430281943515568
2024-03-07,1.2392490248833696,1.171555086536843,1.1619295107415257,1.12422690928845,1.1392610325499484
2024-03-08,1.2321131085350803,1.1666752833306482,1.1567834651477518,1.1205139473395849,1.134866686117928
2024-03-11,1.2254293772677505,1.160702874775295,1.1507823908833494,1.1148157483021173,1.128945443788749
2024-03-12,1.223913783791422,1.1588959171852904,1.149447173802598,1.1122162497647314,1.1279554343989486
2024-03-13,1.2322268198617403,1.1640415404177102,1.1547213877093845,1.114347149576242,1.1300749408589352
