Date,Equal Weight,TSMOM Inverse Volatility,TSMOM Shrinkage Precision,TSMOM cDCC Precision
2025-01-15,1.318855322484167,1.1781599189571867,1.1046366731896629,1.088868187325235
2025-01-16,1.3101285567082515,1.1684020722932535,1.097383103309847,1.0816485175408077
2025-01-17,1.3041946190333469,1.1650928863672552,1.0980887824280585,1.082605743899136
2025-01-21,1.312064319128062,1.169346904908417,1.10003276256557,1.0844784227201476
2025-01-22,1.3133432866475698,1.1729562801632722,1.1043411635318856,1.0886332364303068
2025-01-23,1.3186097444609344,1.176574507025352,1.1057525481671528,1.0898953968629084
2025-01-24,1.3190708588026876,1.1753191823794684,1.1041118707837658,1.08829279358576
2025-01-27,1.3188787093156649,1.1737884499238693,1.1013124184640932,1.0862274645637167
2025-01-28,1.3158756045526454,1.1691182837621743,1.1011301670672056,1.0859007517551909
2025-01-29,1.3179112225332121,1.170967410939444,1.1009240036268368,1.0855923338343763
2025-01-30,1.3234204198820083,1.174481981008797,1.104541897304086,1.0888686478886376
2025-01-31,1.3126867347883306,1.1682283810804597,1.1028102265215913,1.0871988050586958
2025-02-03,1.313165019504036,1.17228641706677,1.1024628234883869,1.0867316474099358
2025-02-04,1.3218306692566448,1.1781474216993948,1.1063618944920979,1.0903150216684114
2025-02-05,1.3201317451741033,1.1766404639877426,1.104568138951691,1.0884088649975463
2025-02-06,1.3116664399375355,1.1670850554497914,1.0990868595106889,1.0828786831936352
2025-02-07,1.2970945401949596,1.1553236664923416,1.0901647938768566,1.0735398426989453
2025-02-10,1.307824450565167,1.161851975462392,1.093899342717126,1.0767530988102925
2025-02-12,1.315765714620364,1.1665697919477713,1.0930098588967763,1.0753001660623824
2025-02-13,1.3361769051394423,1.1806756106090386,1.0999385228899505,1.0819571820993266
2025-02-14,1.3271294791915809,1.1757804645628016,1.100008698405453,1.0826996345764621
2025-02-18,1.3210735176446604,1.171910183273897,1.101182826173859,1.0836344069488824
2025-02-19,1.321887434148476,1.1745713777272657,1.1034613659071917,1.0859018627290145
2025-02-20,1.3181354414545763,1.1697781638299338,1.0991255163686726,1.081610989188295
2025-02-21,1.3030299245384422,1.1595726948398049,1.0941576205904349,1.0771219024504648
2025-02-25,1.3065051231659588,1.1616251089385594,1.0921427438836944,1.0756205064643731
2025-02-26,1.3039710846213168,1.1586090093727603,1.090053449349625,1.0734760036051492
2025-02-27,1.299779423960684,1.153661098896687,1.0855781260669473,1.0692075079958596
2025-02-28,1.3050142705202283,1.1612998386663924,1.088707176466047,1.0727427808157992
2025-03-03,1.3099132061276393,1.1656544056925033,1.0879112318419484,1.0719195132314088
2025-03-04,1.30016339870134,1.1599233287720652,1.0855877064870627,1.069426983886797
2025-03-05,1.3107113879602517,1.1627270596564292,1.0804563140695278,1.0633488687564834
2025-03-06,1.2978236926144404,1.156881562079955,1.0769612748665212,1.0599608379292076
2025-03-07,1.2939298633468563,1.1531674326172265,1.0754584523653967,1.0586930238093908
2025-03-10,1.2825499379279977,1.1493036785294806,1.0735272214655165,1.0573083573437183
2025-03-11,1.2770661007993038,1.1427495750127763,1.0673452679202777,1.0506265615752426
2025-03-12,1.2896637786553549,1.1509075829391686,1.072290116468969,1.0551912301842534
2025-03-13,1.2912538172190826,1.1488792101116494,1.068828817970954,1.0515428472565451
2025-03-14,1.2956621297893514,1.1521376432149915,1.0733519415070116,1.0559522115586693
2025-03-17,1.3096625787708123,1.1579041542193516,1.0760722778005085,1.058272852043383
2025-03-18,1.3173041708321105,1.1631045007725331,1.0769274556631392,1.0589625293417304
2025-03-19,1.3227310044364458,1.1673824853766959,1.0780647786662523,1.0597382918561342
2025-03-21,1.3198451161521,1.1661933055219569,1.0786643953055974,1.0604147717627534
2025-03-24,1.3278167441990478,1.1717187363780488,1.0815535752932437,1.0631202783095934
2025-03-25,1.337965300126736,1.1784577156053986,1.0823900802630424,1.0635536454993795
2025-03-26,1.3316518266840764,1.1718054937060869,1.0796124696303318,1.060723943034524
2025-03-27,1.3319192445453132,1.1739851677672486,1.0836559767379919,1.064952262215182
